idx,gnb_timestamp,gnb_offset,gnb_size,gnb_rssi,gnb_detection_metric,sniffer_index,match,reason,sniffer_peak_db,sniffer_peak_idx,time_shift_samples,time_shift_ms,sniffer_index_aligned,median_shift_samples,in_range_after,matched_after,shift_after_samples
170,18-Aug-2025 20:07:23,281892,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
171,18-Aug-2025 20:07:23,283560,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
172,18-Aug-2025 20:07:23,285228,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
173,18-Aug-2025 20:07:23,286896,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
174,18-Aug-2025 20:07:23,288564,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
175,18-Aug-2025 20:07:23,290232,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
176,18-Aug-2025 20:07:23,291900,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
177,18-Aug-2025 20:07:23,293568,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
178,18-Aug-2025 20:07:23,295236,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
179,18-Aug-2025 20:07:23,296904,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
180,18-Aug-2025 20:07:23,298572,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
181,18-Aug-2025 20:07:23,300240,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
182,18-Aug-2025 20:07:23,301908,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
183,18-Aug-2025 20:07:23,303576,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
184,18-Aug-2025 20:07:23,305244,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
185,18-Aug-2025 20:07:23,306912,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
186,18-Aug-2025 20:07:23,308580,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
187,18-Aug-2025 20:07:23,310248,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
188,18-Aug-2025 20:07:23,311916,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
189,18-Aug-2025 20:07:23,313584,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
190,18-Aug-2025 20:07:23,315252,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
191,18-Aug-2025 20:07:23,316920,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
192,18-Aug-2025 20:07:23,318588,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
193,18-Aug-2025 20:07:23,320256,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
194,18-Aug-2025 20:07:23,321924,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
195,18-Aug-2025 20:07:23,323592,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
196,18-Aug-2025 20:07:23,325260,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
197,18-Aug-2025 20:07:23,326928,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
198,18-Aug-2025 20:07:23,328596,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
199,18-Aug-2025 20:07:23,330264,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
200,18-Aug-2025 20:07:23,331932,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
201,18-Aug-2025 20:07:23,333600,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
202,18-Aug-2025 20:07:23,335268,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
203,18-Aug-2025 20:07:23,336936,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
204,18-Aug-2025 20:07:23,338604,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
205,18-Aug-2025 20:07:23,340272,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
206,18-Aug-2025 20:07:23,341940,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
207,18-Aug-2025 20:07:23,343608,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
208,18-Aug-2025 20:07:23,345276,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
209,18-Aug-2025 20:07:23,346944,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
210,18-Aug-2025 20:07:23,348612,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
211,18-Aug-2025 20:07:23,350280,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
212,18-Aug-2025 20:07:23,351948,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
213,18-Aug-2025 20:07:23,353616,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
214,18-Aug-2025 20:07:23,355284,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
215,18-Aug-2025 20:07:23,356952,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
216,18-Aug-2025 20:07:23,358620,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
217,18-Aug-2025 20:07:23,360288,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
218,18-Aug-2025 20:07:23,361956,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
219,18-Aug-2025 20:07:23,363624,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
220,18-Aug-2025 20:07:23,365292,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
221,18-Aug-2025 20:07:23,366960,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
222,18-Aug-2025 20:07:23,368628,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
223,18-Aug-2025 20:07:23,370296,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
224,18-Aug-2025 20:07:23,371964,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
225,18-Aug-2025 20:07:23,373632,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
226,18-Aug-2025 20:07:23,375300,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
227,18-Aug-2025 20:07:23,376968,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
228,18-Aug-2025 20:07:23,378636,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
229,18-Aug-2025 20:07:23,380304,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
230,18-Aug-2025 20:07:23,381972,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
231,18-Aug-2025 20:07:23,383640,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
232,18-Aug-2025 20:07:23,385308,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
233,18-Aug-2025 20:07:23,386976,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
234,18-Aug-2025 20:07:23,388644,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
235,18-Aug-2025 20:07:23,390312,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
236,18-Aug-2025 20:07:23,391980,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
237,18-Aug-2025 20:07:23,393648,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
238,18-Aug-2025 20:07:23,395316,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
239,18-Aug-2025 20:07:23,396984,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
240,18-Aug-2025 20:07:23,398652,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
241,18-Aug-2025 20:07:23,400320,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
242,18-Aug-2025 20:07:23,401988,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
243,18-Aug-2025 20:07:23,403656,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
244,18-Aug-2025 20:07:23,405324,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
245,18-Aug-2025 20:07:23,406992,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
246,18-Aug-2025 20:07:23,408660,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
247,18-Aug-2025 20:07:23,410328,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
248,18-Aug-2025 20:07:23,411996,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
249,18-Aug-2025 20:07:23,413664,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
250,18-Aug-2025 20:07:23,415332,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
251,18-Aug-2025 20:07:24,417000,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
252,18-Aug-2025 20:07:24,418668,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
253,18-Aug-2025 20:07:24,420336,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
254,18-Aug-2025 20:07:24,422004,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
255,18-Aug-2025 20:07:24,423672,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
256,18-Aug-2025 20:07:24,425340,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
257,18-Aug-2025 20:07:24,427008,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
258,18-Aug-2025 20:07:24,428676,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
259,18-Aug-2025 20:07:24,430344,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
260,18-Aug-2025 20:07:24,432012,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
261,18-Aug-2025 20:07:24,433680,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
262,18-Aug-2025 20:07:24,435348,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
263,18-Aug-2025 20:07:24,437016,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
264,18-Aug-2025 20:07:24,438684,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
265,18-Aug-2025 20:07:24,440352,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
266,18-Aug-2025 20:07:24,442020,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
267,18-Aug-2025 20:07:24,443688,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
268,18-Aug-2025 20:07:24,445356,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
269,18-Aug-2025 20:07:24,447024,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
270,18-Aug-2025 20:07:24,448692,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
271,18-Aug-2025 20:07:24,450360,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
272,18-Aug-2025 20:07:24,452028,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
273,18-Aug-2025 20:07:24,453696,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
274,18-Aug-2025 20:07:24,455364,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
275,18-Aug-2025 20:07:24,457032,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
276,18-Aug-2025 20:07:24,458700,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
277,18-Aug-2025 20:07:24,460368,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
278,18-Aug-2025 20:07:24,462036,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
279,18-Aug-2025 20:07:24,463704,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
280,18-Aug-2025 20:07:24,465372,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
281,18-Aug-2025 20:07:24,467040,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
282,18-Aug-2025 20:07:24,468708,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
283,18-Aug-2025 20:07:24,470376,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
284,18-Aug-2025 20:07:24,472044,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
285,18-Aug-2025 20:07:24,473712,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
286,18-Aug-2025 20:07:24,475380,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
287,18-Aug-2025 20:07:24,477048,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
288,18-Aug-2025 20:07:24,478716,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
289,18-Aug-2025 20:07:24,480384,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
290,18-Aug-2025 20:07:24,482052,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
291,18-Aug-2025 20:07:24,483720,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
292,18-Aug-2025 20:07:24,485388,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
293,18-Aug-2025 20:07:24,487056,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
294,18-Aug-2025 20:07:24,488724,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
295,18-Aug-2025 20:07:24,490392,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
296,18-Aug-2025 20:07:24,492060,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
297,18-Aug-2025 20:07:24,493728,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
298,18-Aug-2025 20:07:24,495396,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
299,18-Aug-2025 20:07:24,497064,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
300,18-Aug-2025 20:07:24,498732,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
301,18-Aug-2025 20:07:24,500400,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
302,18-Aug-2025 20:07:24,502068,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
303,18-Aug-2025 20:07:24,503736,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
304,18-Aug-2025 20:07:24,505404,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
305,18-Aug-2025 20:07:24,507072,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
306,18-Aug-2025 20:07:24,508740,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
307,18-Aug-2025 20:07:24,510408,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
308,18-Aug-2025 20:07:24,512076,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
309,18-Aug-2025 20:07:24,513744,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
310,18-Aug-2025 20:07:24,515412,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
311,18-Aug-2025 20:07:24,517080,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
312,18-Aug-2025 20:07:24,518748,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
313,18-Aug-2025 20:07:24,520416,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
314,18-Aug-2025 20:07:24,522084,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
315,18-Aug-2025 20:07:24,523752,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
316,18-Aug-2025 20:07:24,525420,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
317,18-Aug-2025 20:07:24,527088,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
318,18-Aug-2025 20:07:24,528756,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
319,18-Aug-2025 20:07:24,530424,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
320,18-Aug-2025 20:07:24,532092,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
321,18-Aug-2025 20:07:24,533760,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
322,18-Aug-2025 20:07:24,535428,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
323,18-Aug-2025 20:07:24,537096,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
324,18-Aug-2025 20:07:24,538764,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
325,18-Aug-2025 20:07:24,540432,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
326,18-Aug-2025 20:07:24,542100,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
327,18-Aug-2025 20:07:24,543768,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
328,18-Aug-2025 20:07:24,545436,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
329,18-Aug-2025 20:07:24,547104,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
330,18-Aug-2025 20:07:24,548772,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
331,18-Aug-2025 20:07:24,550440,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
332,18-Aug-2025 20:07:24,552108,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
333,18-Aug-2025 20:07:24,553776,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
334,18-Aug-2025 20:07:24,555444,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
335,18-Aug-2025 20:07:24,557112,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
336,18-Aug-2025 20:07:24,558780,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
337,18-Aug-2025 20:07:24,560448,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
338,18-Aug-2025 20:07:24,562116,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
